[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic
노사,ER,희망퇴직,(원본 L6 미기재),V2-L6-0113,노사,ER,희망퇴직,강의안 및 교보재 개발 공지문 발송 완료,수시,settlement_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0114,노사,ER,생일자 기념쿠키 지급,강의안 및 교보재 개발 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0115,노사,ER,생일자 기념쿠키 지급,강의안 및 교보재 개발 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0116,노사,ER,생일자 기념쿠키 지급,강의안 및 교보재 개발 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0117,노사,사건사고 관리,면담질문지 준비,선발 규모/선발 전략 수립 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0118,노사,사건사고 관리,면담질문지 준비,선발 규모/선발 전략 수립 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0119,노사,사건사고 관리,면담질문지 준비,선발 규모/선발 전략 수립 수정본 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0120,노사,사건사고 관리,면담기록/요약,선발 규모/선발 전략 수립 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0121,노사,사건사고 관리,면담기록/요약,선발 규모/선발 전략 수립 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0122,노사,사건사고 관리,면담기록/요약,선발 규모/선발 전략 수립 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0123,노사,사건사고 관리,유사사례 및 판례 확인,선발 규모/선발 전략 수립 시행 내역 등록 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0124,노사,사건사고 관리,유사사례 및 판례 확인,선발 전형 운영 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0125,노사,사건사고 관리,유사사례 및 판례 확인,선발 전형 운영 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0126,노사,사건사고 관리,징계양정 제안,선발 전형 운영 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0127,노사,사건사고 관리,징계양정 제안,선발 전형 운영 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
노사,사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0128,노사,사건사고 관리,징계양정 제안,양성경비/처우기준 초안 문서 작성 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,공통,주재원 인사(양성),(원본 L6 미기재),V2-L6-0129,해외인사,공통,주재원 인사(양성),양성경비/처우기준 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,공통,주재원 인사(양성),(원본 L6 미기재),V2-L6-0130,해외인사,공통,주재원 인사(양성),양성경비/처우기준 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,공통,주재원 인사(양성),(원본 L6 미기재),V2-L6-0131,해외인사,공통,주재원 인사(양성),양성경비/처우기준 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0132,해외인사,인력운영,주재원 인사(선발/부임),양성경비/처우기준 공지문 발송 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0133,해외인사,인력운영,주재원 인사(선발/부임),양성경비/처우기준 시스템 반영 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0134,해외인사,인력운영,주재원 인사(선발/부임),양성경비/처우기준 시행 내역 등록 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0135,해외인사,인력운영,주재원 인사(선발/부임),파견자 관리 초안 문서 작성 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0136,해외인사,인력운영,주재원 인사(관리),파견자 관리 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0137,해외인사,인력운영,주재원 인사(관리),파견자 관리 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0138,해외인사,인력운영,주재원 인사(관리),파견자 관리 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0139,해외인사,인력운영,주재원 인사(관리),결과 분석/확정/보고 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0140,해외인사,인력운영,주재원 인사(귀임),결과 분석/확정/보고 검토 의견 수합 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0141,해외인사,인력운영,주재원 인사(귀임),결과 분석/확정/보고 수정본 반영 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0142,해외인사,인력운영,주재원 인사(귀임),결과 분석/확정/보고 승인 결재 완료,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0143,해외인사,인력운영,STEP 운영,결과 분석/확정/보고 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0144,해외인사,인력운영,STEP 운영,결과 분석/확정/보고 시스템 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0145,해외인사,인력운영,STEP 운영,결과 분석/확정/보고 시행 내역 등록 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0146,해외인사,인력운영,STEP 운영,결과 분석/확정/보고 운영 결과 리포트 발행,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0147,해외인사,인력운영,양성 파견 운영(현지/STEP),실시계획 수립 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0148,해외인사,인력운영,양성 파견 운영(현지/STEP),실시계획 수립 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0149,해외인사,인력운영,양성 파견 운영(현지/STEP),실시계획 수립 수정본 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0150,해외인사,인력운영,파견 인력 부임/귀임,실시계획 수립 승인 결재 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0151,해외인사,인력운영,파견 인력 부임/귀임,진단/검정 문항 분석 및 개발 초안 문서 작성 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0152,해외인사,인력운영,파견 인력 부임/귀임,진단/검정 문항 분석 및 개발 검토 의견 수합 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0153,해외인사,인력운영,파견 인력 부임/귀임,진단/검정 문항 분석 및 개발 수정본 반영 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,지표 관리,(원본 L6 미기재),V2-L6-0154,해외인사,인력운영,지표 관리,진단/검정 문항 분석 및 개발 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,지표 관리,(원본 L6 미기재),V2-L6-0155,해외인사,인력운영,지표 관리,진단/검정 문항 분석 및 개발 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,지표 관리,(원본 L6 미기재),V2-L6-0156,해외인사,인력운영,지표 관리,진단/검정 문항 분석 및 개발 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,조직 관리,(원본 L6 미기재),V2-L6-0157,해외인사,인력운영,조직 관리,진단/검정 문항 분석 및 개발 시행 내역 등록 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,조직 관리,(원본 L6 미기재),V2-L6-0158,해외인사,인력운영,조직 관리,진단/검정 문항 분석 및 개발 운영 결과 리포트 발행,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,인력운영,조직 관리,(원본 L6 미기재),V2-L6-0159,해외인사,인력운영,조직 관리,진단/검정 문항 분석 및 개발 개선 요청사항 확정,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,VP 승격,(원본 L6 미기재),V2-L6-0160,해외인사,임원인사,VP 승격,진단/검정 문항 분석 및 개발 개선안 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,VP 승격,(원본 L6 미기재),V2-L6-0161,해외인사,임원인사,VP 승격,진단/검정 운영 및 평가 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,VP 승격,(원본 L6 미기재),V2-L6-0162,해외인사,임원인사,VP 승격,진단/검정 운영 및 평가 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0163,해외인사,임원인사,현채인 평가,진단/검정 운영 및 평가 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0164,해외인사,임원인사,현채인 평가,진단/검정 운영 및 평가 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0165,해외인사,임원인사,현채인 평가,진단/검정 운영 및 평가 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,주재원 제도,평가 운영,(원본 L6 미기재),V2-L6-0166,해외인사,주재원 제도,평가 운영,진단/검정 운영 및 평가 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
해외인사,주재원 제도,평가 운영,(원본 L6 미기재),V2-L6-0167,해외인사,주재원 제도,평가 운영,진단/검정 운영 및 평가 시행 내역 등록 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
