[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic,L3(도메인)
인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0133,인력운영,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0134,인력운영,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0135,인력운영,주재원 인사(선발/부임),부임 일정확정서 발행,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0136,인력운영,주재원 인사(관리),주재원 인사() 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0137,인력운영,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0138,인력운영,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(관리),(원본 L6 미기재),V2-L6-0139,인력운영,주재원 인사(관리),주재원 인사() 처리 결과 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0140,인력운영,주재원 인사(귀임),주재원 인사(귀임) 기준서 확정,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0141,인력운영,주재원 인사(귀임),주재원 인사(귀임) 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,주재원 인사(귀임),(원본 L6 미기재),V2-L6-0142,인력운영,주재원 인사(귀임),주재원 인사(귀임) 결과 통보 발송 완료,수시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0143,인력운영,STEP 운영,STEP 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0144,인력운영,STEP 운영,중간 STEP 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0145,인력운영,STEP 운영,중간 STEP 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,STEP 운영,(원본 L6 미기재),V2-L6-0146,인력운영,STEP 운영,STEP 복귀결과 평가서 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0147,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0148,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0149,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0150,인력운영,파견 인력 부임/귀임,파견 인력 부임/귀임 기준서 확정,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0151,인력운영,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0152,인력운영,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0153,인력운영,파견 인력 부임/귀임,귀임 통합일정표 확정,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,지표 관리,(원본 L6 미기재),V2-L6-0154,인력운영,지표 관리,지표 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,지표 관리,(원본 L6 미기재),V2-L6-0155,인력운영,지표 관리,지표 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,지표 관리,(원본 L6 미기재),V2-L6-0156,인력운영,지표 관리,지표 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,조직 관리,(원본 L6 미기재),V2-L6-0157,인력운영,조직 관리,조직 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
인력운영,조직 관리,(원본 L6 미기재),V2-L6-0158,인력운영,조직 관리,조직 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
인력운영,조직 관리,(원본 L6 미기재),V2-L6-0159,인력운영,조직 관리,조직 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
임원인사,VP 승격,(원본 L6 미기재),V2-L6-0160,임원인사,VP 승격,VP 승격 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
임원인사,VP 승격,(원본 L6 미기재),V2-L6-0161,임원인사,VP 승격,VP 승격 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
임원인사,VP 승격,(원본 L6 미기재),V2-L6-0162,임원인사,VP 승격,VP 승격 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0163,임원인사,현채인 평가,현채인 평가 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0164,임원인사,현채인 평가,현채인 평가 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
임원인사,현채인 평가,(원본 L6 미기재),V2-L6-0165,임원인사,현채인 평가,현채인 평가 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,평가 운영,(원본 L6 미기재),V2-L6-0166,주재원 제도,평가 운영,평가 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,평가 운영,(원본 L6 미기재),V2-L6-0167,주재원 제도,평가 운영,평가 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,평가 운영,(원본 L6 미기재),V2-L6-0168,주재원 제도,평가 운영,평가 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,승격 운영,(원본 L6 미기재),V2-L6-0169,주재원 제도,승격 운영,승격 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,승격 운영,(원본 L6 미기재),V2-L6-0170,주재원 제도,승격 운영,승격 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,승격 운영,(원본 L6 미기재),V2-L6-0171,주재원 제도,승격 운영,승격 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,시상 운영,(원본 L6 미기재),V2-L6-0172,주재원 제도,시상 운영,시상 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,시상 운영,(원본 L6 미기재),V2-L6-0173,주재원 제도,시상 운영,시상 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,시상 운영,(원본 L6 미기재),V2-L6-0174,주재원 제도,시상 운영,시상 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,징계 관리,(원본 L6 미기재),V2-L6-0175,주재원 제도,징계 관리,징계 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,징계 관리,(원본 L6 미기재),V2-L6-0176,주재원 제도,징계 관리,징계 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
주재원 제도,징계 관리,(원본 L6 미기재),V2-L6-0177,주재원 제도,징계 관리,징계 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
보상,인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0178,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
보상,인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0179,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
보상,인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0180,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
채용,재입사 기준 관리,(원본 L6 미기재),V2-L6-0181,채용,재입사 기준 관리,재입사 기준 기준서 확정,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
채용,재입사 기준 관리,(원본 L6 미기재),V2-L6-0182,채용,재입사 기준 관리,재입사 기준 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
채용,재입사 기준 관리,(원본 L6 미기재),V2-L6-0183,채용,재입사 기준 관리,재입사 기준 결과 통보 발송 완료,수시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
채용,현지 한국인 채용 관리,(원본 L6 미기재),V2-L6-0184,채용,현지 한국인 채용 관리,현지 한국인 채용 기준서 확정,수시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
채용,현지 한국인 채용 관리,(원본 L6 미기재),V2-L6-0185,채용,현지 한국인 채용 관리,현지 한국인 채용 결과표 등록,수시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
채용,현지 한국인 채용 관리,(원본 L6 미기재),V2-L6-0186,채용,현지 한국인 채용 관리,현지 한국인 채용 결과 통보 발송 완료,수시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0187,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0188,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
교육/양성,글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0189,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0190,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0191,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
교육/양성,거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0192,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,주재원 교육,(원본 L6 미기재),V2-L6-0193,교육/양성,주재원 교육,주재원 교육 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
교육/양성,주재원 교육,(원본 L6 미기재),V2-L6-0194,교육/양성,주재원 교육,주재원 교육 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
교육/양성,주재원 교육,(원본 L6 미기재),V2-L6-0195,교육/양성,주재원 교육,주재원 교육 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
노사관리,"컨설팅, 진단",(원본 L6 미기재),V2-L6-0196,노사관리,"컨설팅, 진단","컨설팅, 진단 기준서 확정",상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
노사관리,"컨설팅, 진단",(원본 L6 미기재),V2-L6-0197,노사관리,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
노사관리,"컨설팅, 진단",(원본 L6 미기재),V2-L6-0198,노사관리,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
노사관리,"컨설팅, 진단",(원본 L6 미기재),V2-L6-0199,노사관리,"컨설팅, 진단",해외법인 노사진단 결과보고서 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
노사관리,사건사고 관리,(원본 L6 미기재),V2-L6-0200,노사관리,사건사고 관리,사건사고 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
노사관리,사건사고 관리,(원본 L6 미기재),V2-L6-0201,노사관리,사건사고 관리,사건사고 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,해외인사
노사관리,사건사고 관리,(원본 L6 미기재),V2-L6-0202,노사관리,사건사고 관리,사건사고 결과 통보 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,해외인사
M&A,(실사) 실사문서 분류,(원본 L6 미기재),V2-L6-0203,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,해외인사
