[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
인력운영,인력이동,사내 Job Posting,지원자 지원 자격 검토,인력운영,인력이동,J/P 선발 전형 운영,[지원자 지원 자격 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,지원자 지원 자격 검토,인력운영,인력이동,J/P 선발 전형 운영,[지원자 지원 자격 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,지원서 평가,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,사내 Job Posting,지원서 평가,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,지원서 평가,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,지원서 평가결과 검토 후 면접 대상자 확정,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가결과 검토 후 면접 대상자 확정] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,사내 Job Posting,지원서 평가결과 검토 후 면접 대상자 확정,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가결과 검토 후 면접 대상자 확정] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,지원서 평가결과 검토 후 면접 대상자 확정,인력운영,인력이동,J/P 선발 전형 운영,[지원서 평가결과 검토 후 면접 대상자 확정] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,서류 합불 통보,인력운영,인력이동,J/P 사후 발령 관리,[서류 합불 통보] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,사내 Job Posting,서류 합불 통보,인력운영,인력이동,J/P 사후 발령 관리,[서류 합불 통보] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,사내 Job Posting,면접 진행 및 평가,인력운영,인력이동,J/P 선발 전형 운영,[면접 진행 및 평가] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,사내 Job Posting,면접 진행 및 평가,인력운영,인력이동,J/P 선발 전형 운영,[면접 진행 및 평가] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,면접 진행 및 평가,인력운영,인력이동,J/P 선발 전형 운영,[면접 진행 및 평가] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,면접평가 결과 검토,인력운영,인력이동,J/P 선발 전형 운영,[면접평가 결과 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,사내 Job Posting,면접평가 결과 검토,인력운영,인력이동,J/P 선발 전형 운영,[면접평가 결과 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,면접평가 결과 검토,인력운영,인력이동,J/P 선발 전형 운영,[면접평가 결과 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,사업부간/부서간 인력 적정성 검토,인력운영,인력이동,J/P 사후 발령 관리,[사업부간/부서간 인력 적정성 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,사내 Job Posting,사업부간/부서간 인력 적정성 검토,인력운영,인력이동,J/P 사후 발령 관리,[사업부간/부서간 인력 적정성 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,사내 Job Posting,사업부간/부서간 인력 적정성 검토,인력운영,인력이동,J/P 사후 발령 관리,[사업부간/부서간 인력 적정성 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,사내 Job Posting,면접 합불 통보,인력운영,인력이동,J/P 선발 전형 운영,[면접 합불 통보] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,사내 Job Posting,면접 합불 통보,인력운영,인력이동,J/P 선발 전형 운영,[면접 합불 통보] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,사내 Job Posting,전배발령,인력운영,인력이동,J/P 사후 발령 관리,[전배발령] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,사내 Job Posting,전배발령,인력운영,인력이동,J/P 사후 발령 관리,[전배발령] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,사내 Job Posting,실이동 관리,인력운영,인력이동,J/P 사후 발령 관리,[실이동 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,사내 Job Posting,실이동 관리,인력운영,인력이동,J/P 사후 발령 관리,[실이동 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,개별 전배,충원 요청,인력운영,인력이동,개별 전배,[충원 요청] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,개별 전배,충원 요청,인력운영,인력이동,개별 전배,[충원 요청] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,개별 전배,충원 타당성 검토,인력운영,인력이동,개별 전배,[충원 타당성 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,개별 전배,충원 타당성 검토,인력운영,인력이동,개별 전배,[충원 타당성 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,개별 전배,충원 타당성 검토,인력운영,인력이동,개별 전배,[충원 타당성 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,개별 전배,적합 인력 서칭 및 Pool 구축,인력운영,인력이동,개별 전배,[적합 인력 서칭 및 Pool 구축] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,개별 전배,적합 인력 서칭 및 Pool 구축,인력운영,인력이동,개별 전배,[적합 인력 서칭 및 Pool 구축] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,개별 전배,타겟 인력 할애 요청,인력운영,인력이동,개별 전배,[타겟 인력 할애 요청] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,개별 전배,타겟 인력 할애 요청,인력운영,인력이동,개별 전배,[타겟 인력 할애 요청] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,개별 전배,할애 가능 여부 검토,인력운영,인력이동,개별 전배,[할애 가능 여부 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력이동,개별 전배,할애 가능 여부 검토,인력운영,인력이동,개별 전배,[할애 가능 여부 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력이동,개별 전배,할애 가능 여부 검토,인력운영,인력이동,개별 전배,[할애 가능 여부 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력이동,개별 전배,전배 발령,인력운영,인력이동,개별 전배,[전배 발령] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,개별 전배,전배 발령,인력운영,인력이동,개별 전배,[전배 발령] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,전입,전입(or 신입) 규모 확인,인력운영,인력이동,전입,[전입 or 신입  규모 확인] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,전입,전입(or 신입) 규모 확인,인력운영,인력이동,전입,[전입 or 신입  규모 확인] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,전입,배치 부서 확인,인력운영,인력이동,전입,[배치 부서 확인] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,전입,배치 부서 확인,인력운영,인력이동,전입,[배치 부서 확인] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력이동,전입,배치 안내,인력운영,인력이동,전입,[배치 안내] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,인력이동,전입,배치 안내,인력운영,인력이동,전입,[배치 안내] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,인력이동,전입,배치 안내,인력운영,인력이동,전입,[배치 안내] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,인력이동,전입,온보딩 관리,인력운영,인력이동,전입,[온보딩 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력이동,전입,온보딩 관리,인력운영,인력이동,전입,[온보딩 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,휴복직,휴직,휴직 신청,인력운영,휴복직,휴직 신청 및 요건 검증,[휴직 신청] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,휴복직,휴직,휴직 신청,인력운영,휴복직,휴직 신청 및 요건 검증,[휴직 신청] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,휴복직,휴직,휴직 면담,인력운영,휴복직,휴직 신청 및 요건 검증,[휴직 면담] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,휴복직,휴직,휴직 면담,인력운영,휴복직,휴직 신청 및 요건 검증,[휴직 면담] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,휴복직,휴직,"휴직 적정성 및 일정, 서류 검토",인력운영,휴복직,휴직 신청 및 요건 검증,"[휴직 적정성 및 일정, 서류 검토] 심사 대상자 데이터베이스 추출",Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,휴복직,휴직,"휴직 적정성 및 일정, 서류 검토",인력운영,휴복직,휴직 신청 및 요건 검증,"[휴직 적정성 및 일정, 서류 검토] 타당성 검토 및 최종 결과안 확정",HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
